stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
XXcwxwmf,Bollepally,Bollepally,17.4063029293081,78.9249068242075,BOLLEPALLY twd Secunderabad
yXOXpx5H,Sirivenikunta,Sirivenikunta,17.409246469505,78.9114260699406,SIRIVENRIKUNTA twd Bibinagar
L4AUOwHs,Reddy Naik Tanda-Bibinagar,Reddy Naik Tanda-Bibinagar,17.4074190897974,78.8894802330402,REDDY Naik Thanda twd Bibinagar
t46odZkU,Kotha Tanda-Bibinagar,Kotha Tanda-Bibinagar,17.4107360007897,78.8649058349592,KOTHA Tanda twd Bibinagar
H2gV0Y6j,Gurrala Dandi,Gurrala Dandi,17.4146664644872,78.8512895997566,GURRALADANDI twd Secundrabad
wRSHHv5N,Mamillagudem Bibi Nagar,Mamillagudem Bibi Nagar,17.4161591886993,78.8491746682128,MAMILAGUDAM twd Secundrabad
HhCAqROY,Battugudem,Battugudem,17.4207814343201,78.838781119902,BATTUGUDAM twd Secunderabad
K0aCY7gW,Brahmanapally Bibinagar,Brahmanapally Bibinagar,17.437,78.819,BRAHMANAPALLY twd Secunderabad
06F1LxVt,Bibi Nagar,Bibi Nagar,17.4699746816667,78.7938112020492,BIBINAGAR twd Uppal
abupv0Hs,Aiims Bibi Nagar,Aiims Bibi Nagar,17.4697777111274,78.7773853261237,AIIMS BIBINAGAR twd Hyderabad
YRrp9jTD,Kondamadugu Cross Road,Kondamadugu Cross Road,17.4685009851628,78.7612062692642,KONDAMADGU twd  JBS
9G6Ds41O,Capol,Capol,17.467589661045,78.7508730684658,CAPOL twd Secunderabad
rzhq32PC,Spr Hills,Spr Hills,17.459,78.725,SRI CHAITANYA COLLEGE twd Uppal
PCwc1W1R,Unknown,Unknown,17.439,78.9448,RAMANESWARAM-BNGR
lmxjt97j,Niharika Exotica-Manikonda,Niharika Exotica-Manikonda,17.4144647354187,78.3677087424201,NIHARIKA Exotika twd Gachibowli
C9RRzWIA,Niharika Exotica-Manikonda,Niharika Exotica-Manikonda,17.4144280837592,78.3678208348674,NIHARIKA Exotika twd Manikonda Jagir
ebHt9FtA,Unknown,Unknown,17.5298,78.2611,DHRUVA HOSPTIAL twd Isnapur
QhjHN9fV,Indresam Cross Road,Indresam Cross Road,17.5438259073057,78.2613497972488,INDRESHAM X ROAD twd Bonthapally
XqiiWNNr,Indresham-Patancheru,Indresham-Patancheru,17.5672608182839,78.2627123594284,INDRESHAM twd Patancheru
sx69oCEC,Indresam Cross Road,Indresam Cross Road,17.5437364742458,78.2613658905029,INDRESHAM X ROAD twd Patancheru
fHXvrpLV,Unknown,Unknown,17.53,78.2611,DHRUVA HOSPTIAL twd Patancheru
XnXndB4w,Bellampalli Market,Bellampalli Market,17.4637932636428,78.7431228160858,MS-CAPOL twd Bibinagar
qh2tTvzT,Bibi Nagar,Bibi Nagar,17.4735667669156,78.7926685810089,BIBINAGAR twd Parkal
Ayxrae5T,Bibinagar Cheruvu Katta,Bibinagar Cheruvu Katta,17.4768664910973,78.7976293262708,BIBINAGAR Cheruvu Katta twd Jainapalli
cqdAfvYM,Jain Palle-Bibinagar,Jain Palle-Bibinagar,17.5046552263345,78.7965095057379,JAINAPALLI
zyznE3xa,Bibinagar Cheruvu Katta,Bibinagar Cheruvu Katta,17.4768824949644,78.7976735814748,BIBINAGAR Cheruvu Katta twd Bibinagar
mRkwV9uB,Bellampalli Market,Bellampalli Market,17.4638546694895,78.7434554100036,MS-CAPOL twd Secunderabad
d9QPbUrI,Sardar Patel Nagar Malkajgiri,Sardar Patel Nagar Malkajgiri,17.45,78.543,SARDAR PATEL NAGAR twd Prashant Nagar
mjIDRwcA,Prashanth Nagar,Prashanth Nagar,17.4461536175207,78.5444033080148,PRASHANTH NAGAR twd Secunderabad
CNGvqB4D,Sardar Patel Nagar Malkajgiri,Sardar Patel Nagar Malkajgiri,17.45,78.544,SARDAR PATEL NAGAR twd Malkajgiri
d4Ho2vwL,Mazjid Laxmi Emerald,Mazjid Laxmi Emerald,17.4384513511415,78.5323253273964,MAJZID  twd PrashanthNagar
YlENjS5C,Noori Pan Shop,Noori Pan Shop,17.4375149146973,78.5339963437003,NOORIE PAN SHOP twd Lalapet
snY1bh4m,Shantinagar Lallaguda,Shantinagar Lallaguda,17.4357466974924,78.5373491296975,SHANTHI Nagar twd Lalapet
lC9NVBlU,Shantinagar Lallaguda,Shantinagar Lallaguda,17.435708146204,78.537303505918,SHANTHI NAGAR twd Mettuguda
1pmlHcrL,Noori Pan Shop,Noori Pan Shop,17.4374892648643,78.5338944243169,NOORIE PAN SHOP twd Mettuguda
2n2EUxVL,Mazjid Laxmi Emerald,Mazjid Laxmi Emerald,17.4384667047397,78.5321831703186,MAJZID twd Secunderabad
XsRYKrvI,Fly Quaters,Fly Quaters,17.484,78.511,FLY QTRS twd Kondapur
ZgTJj5Ae,Thimmapur-Bommalaramaram,Thimmapur-Bommalaramaram,17.639,78.736,THIMMAPUR twd Kondapur
Qdcgdso1,Boinpalle Cross Road,Boinpalle Cross Road,17.6355997081704,78.7430785550473,BOINPALLY X ROAD twd Kondapur
cMR0V4yz,Madhapur Cross Road,Madhapur Cross Road,17.6469742213211,78.7446422854701,MADHAPUR X ROAD twd Kondapur
4yQHsPRR,Nagaipalle Village,Nagaipalle Village,17.6506088091147,78.7425220046115,NAGAIPALLE VILLAGE twd Kondapur
yGmchHK2,Gopalpuram,Gopalpuram,17.6719828537357,78.7543961265729,GOPALPURAM twd Kondapur
BgzMWGR3,Gopalpuram,Gopalpuram,17.6719981878556,78.7544175833115,GOPALPURAM twd Secundrabad
AtLuf3Nz,Nagaipalle Village,Nagaipalle Village,17.650608164761,78.7425414473207,NAGAIPALLE VILLAGE twd Secundrabad
hYtqRDve,Madhapur Cross Road,Madhapur Cross Road,17.6469652754904,78.7446650878252,MADHAPUR X ROAD twd Secundrabad
1nsfk8zP,Boinpalle Cross Road,Boinpalle Cross Road,17.6355805319122,78.7431040404671,BOINPALLY X ROAD twd Secundrabad
pgeLpxJm,Thimmapur-Bommalaramaram,Thimmapur-Bommalaramaram,17.6425714732646,78.7276065692352,THIMMAPUR twd Secundrabad
p1BvieJb,Lakshimapur,Lakshimapur,17.6631247823765,78.7024873975447,LAXMAPUR twd Secundrabad
abTFXejZ,Potharam Cross Road,Potharam Cross Road,17.6557283830383,78.6793157458305,POTHARAM X ROAD twd Secundrabad
YyOhlMgn,Kondapur-M Turkapalle,Kondapur-M Turkapalle,17.6872854421124,78.7864109873771,KONDAPUR twd Kasireddipalli
qYmMl6oN,Kondapur-M Turkapalle,Kondapur-M Turkapalle,17.6872036422738,78.7863761186599,KONDAPUR twd Secundrabad
8uvAUrYJ,Bellampalli Market,Bellampalli Market,17.5268614950901,78.2985091302761,RAGHAVENDRA COLONY
IHLmp3eg,Bellampalli Market,Bellampalli Market,17.5394994062413,78.2853845423289,PATELGUDA
psNKPl3k,Bellampalli Market,Bellampalli Market,17.5394091057429,78.2889646269868,BHEL METRO WATER TANK
RHq8bFwq,Bellampalli Market,Bellampalli Market,17.5373730996023,78.2973320846578,BHEL METRO COLONY
kGguxPyt,Shilparamam,Shilparamam,17.4537480116478,78.3793696755148,SHILPARAMAM twd RGIA
0fvEMmf2,Ymca Secunderabad,Ymca Secunderabad,17.4434949386433,78.4986689643762,YMCA twd West Mareddpally
g2d8ecJ2,Bitsphilani Cross Road,Bitsphilani Cross Road,17.5611498385455,78.5741181671619,BITS Philani X ROAD twd Anthai Palle
dOio6rJg,Bits Pilani,Bits Pilani,17.5473703259821,78.5723520056792,BITS CAMPUS Bus Stop
FcQ79bDC,Bellampalli Market,Bellampalli Market,17.64344,78.501282,S.T HOSTEL Medchal
8MT29Wxb,Bellampalli Market,Bellampalli Market,17.5811786828971,78.5009408022024,SAI GEETHA ASHARAM
4xDclxFR,Bellampalli Market,Bellampalli Market,17.5789720473786,78.4991772394289,MALLANNA COLONY
e908s3bS,Lingapur-Medchal,Lingapur-Medchal,17.6695961378032,78.4556490140733,LINGAPUR Medchal
ch99MSBZ,Barmajiguda,Barmajiguda,17.662939,78.454414,BARMAJI GUDA Medchal
yCCU2zdI,Sitaphalmandi,Sitaphalmandi,17.4277035153326,78.5174109041691,SITAPHALMANDI twd Tarnaka
BBBDXomV,Cherlapally,Cherlapally,17.472041930269,78.5900545120239,CHERLAPALLY JAIL twd Cherlapally
ZAnA4Pwo,Surana,Surana,17.4712283377047,78.6010837554931,SURANA twd Cherlapally
RYrAhtCx,Chinna Cherlapally,Chinna Cherlapally,17.4707703704794,78.6085845530033,CHINNA Cherlapally twd Cherlaplly
1TX7aYKE,Chinna Cherlapally,Chinna Cherlapally,17.4707230386055,78.6085751652717,CHINNA CHERLLAPALLY twd Kushaiguda
xutE8Tgf,Surana,Surana,17.471,78.601,SURANA twd ECIL
XJ5K0Oum,Cherlapally,Cherlapally,17.4727071290346,78.5895153880119,CHERLAPALLY JAIL twd Kushaiguda
Qu5RFHcj,Cheeriyal,Cheeriyal,17.5131261807874,78.6277770996093,CHEERYAL twd Yadgarpally
wnthA4nA,Geethanjali Engg Clg,Geethanjali Engg Clg,17.5233167843781,78.6287105083465,GEETHANJALI Engg College twd Yadgarpally
uIpPqUim,Dharmavaram-Keesara,Dharmavaram-Keesara,17.547426707827,78.6114853896892,DHARMARAM twd Yadgarpally
L7nGKCY4,Thimmaipally,Thimmaipally,17.5463269462947,78.6165521710671,THIMMAIPALLY twd Yadgarpally
lHO9llEk,Narsampally,Narsampally,17.5550706186809,78.6225736141205,NARSAMPALLY twd Yadgarpally
GkYXdQkx,Drdo,Drdo,17.5594895649787,78.629150390625,DRDO twd Yadgarpally
4nDtWBtf,Yadgarpally Cross Road,Yadgarpally Cross Road,17.5378234219446,78.6310815811157,YADGARPALLY X ROADS twd ECIL
Ypsfsbuw,Geethanjali Engg Clg,Geethanjali Engg Clg,17.5230146364334,78.6288124322891,GEETHANJALI ENGG COLLEGE twd ECIL
AL8XcSyT,Cheeriyal,Cheeriyal,17.5131773384473,78.6279594898224,CHEERYAL VILLAGE twd ECIL
j42GbuHv,Bellampalli Market,Bellampalli Market,17.4893491029801,78.6931425235836,HOLY MERY COLLEGE twd Keesara
03hyXfbr,Bellampalli Market,Bellampalli Market,17.4894667799335,78.6931934964287,HOLY MERY COLLEGE twd Uppal
qujx0TvX,Unknown,Unknown,17.4346513108,78.5048505107,SECUNDERABAD EAST
pxT9JHNc,Padmarao Nagar,Padmarao Nagar,17.4255487454198,78.5076382756233,PADMARAO NAGAR twd Parsigutta
16q3gfpc,Skandagiri,Skandagiri,17.4226952224378,78.5083946579431,SKANDAGIRI twd Gangaputra
H4zCLXya,Gangaputra Colony,Gangaputra Colony,17.4160484194579,78.5070113034706,GANGAPUTRA
PoYrojWw,Parsigutta,Parsigutta,17.4157853528083,78.5100522607806,PARSIGUTTA twd Secunderabad
IWsrvYyN,Skandagiri,Skandagiri,17.4226496170971,78.5083705552463,SKANDAGIRI twd Secundrabad
yK2B8zG2,Padmarao Nagar,Padmarao Nagar,17.426400937007,78.5068694849167,PADMA RAO NAGAR twd Secunderabad
WCoryitC,Kucharam,Kucharam,17.7287779888435,78.4672227501869,KUCHARAM VILLAGE twd Medchal
Kya97b1K,Medchal Checkpost,Medchal Checkpost,17.6161169325741,78.4853236448004,MEDCHAL CHECK POST twd Gowdavelly
sSz5mDn7,Vijayanagar Colony,Vijayanagar Colony,17.395135446081,78.454661222127,VIJAYANAGAR Col twd Mehdipatnam
sqKHVSKU,Reddy College,Reddy College,17.3950423595335,78.4932705145615,REDDY COLLEGE TWD KACHIGUDA
JLLxTcbV,Rns Colony,Rns Colony,17.429,78.583,CCMB (RNS) COLONY
2sXkITgU,Reddy College,Reddy College,17.3952431480142,78.4932281441767,REDDY COLLEGE TWD BARKATPURA
cvqLl7gh,Bellampalli Market,Bellampalli Market,17.516,78.614,KM STONE twd Rg Colony
kQMP3Iwu,Rajiv Gruha Kalpa Colony-Ahmedguda,Rajiv Gruha Kalpa Colony-Ahmedguda,17.517116434977,78.6014538928848,RAJIV Gruha Kalpa Colony
wYsg8NOO,Bvs College Cross Road- Keshavaram,Bvs College Cross Road- Keshavaram,17.6399323612649,78.6635792260662,BVR COLLEGE X Road twd M.C. Pally
FjKA29TY,Balaji Venkateswara Jr College,Balaji Venkateswara Jr College,17.6357709570215,78.6644321095077,B V COLLEGE KESHAVARAM
DIFRR5Sr,Bvs College Cross Road- Keshavaram,Bvs College Cross Road- Keshavaram,17.6398660971966,78.6636382400127,BVR COLLEGE X Road twd Keshavram
JtUpvbva,Guttala Begumpet,Guttala Begumpet,17.4341523369931,78.404027210889,GUTTALA Begumpet twd Koti
933GfFpu,Bellampalli Market,Bellampalli Market,17.4260887252519,78.4369969088625,MASJID twd Koti
hEng9Qxy,Bellampalli Market,Bellampalli Market,17.4260452157475,78.4372597310614,MASJID twd Hitechcity
NHOecwgm,Guttala Begumpet,Guttala Begumpet,17.4344081839202,78.40407014655,GUTTALA Begumpet twd Hitech City
tDA2jebJ,Bellampalli Market,Bellampalli Market,17.514645,78.372589,MAYURI NAGAR
8WMArdC7,Lingapur Tanda-Shamirpet,Lingapur Tanda-Shamirpet,17.6412921645007,78.688706160214,LINGAPUR Tanda twd Mc pally
8iF6XhdH,Bellampalli Market,Bellampalli Market,17.6652588228207,78.6071750497544,ICICI TURKAPALLY twd Kolthur
a7nPBzTv,Bellampalli Market,Bellampalli Market,17.6652307225995,78.6071710290858,ICICI TURKAPALLY twd Secunderabad
nJ0HhAkG,Court Complex,Court Complex,17.465003561877,78.3903068584444,COURT COMPLEX
wvFA7vux,Srinivas Colony,Srinivas Colony,17.4210209912816,78.5087587748571,SRINIVAS COLONY twd Gangaputra
yYiHoEB8,Bapuji Nagar,Bapuji Nagar,17.418278162497,78.5059458042242,BAPUJINAGAR twd Gangaputra
FMlvWHrO,Bapuji Nagar,Bapuji Nagar,17.4186031919147,78.5095882390878,BAPUJINAGAR twd Secunderabad
FPIhqGJp,Srinivas Colony,Srinivas Colony,17.4209624466967,78.5088660573055,SRINIVAS COLONY twd Secundrabad
9lbVuLzW,Sunshine Colony,Sunshine Colony,17.506173766364,78.6005460097977,SUNSHINE COLONY TWD DAMMAIGUDA
gYidQXQJ,Milestone Venniguda Twd Bogaram,Milestone Venniguda Twd Bogaram,17.5139114051204,78.6813569085656,KM STONE VENNIGUDA twd Bogaram
BSrRCBqS,Milestone Twd Keesara,Milestone Twd Keesara,17.5138883965479,78.6812550370928,KM STONE twd Keesara
tZO3dOxA,Bandam Kommu,Bandam Kommu,17.5132054738652,78.3184808661862,BANDAMKOMMU twd Ameenpur
x4FDAsXy,Ameenpur,Ameenpur,17.5246746381127,78.320999443531,AMEENPUR twd Lingmpally
sqGB3sT0,Unknown,Unknown,17.534006059259,78.3293948786328,CHAKRAPURI COLONY TWD AMEENPUR
kZBDVKWm,Sunway,Sunway,17.5319640141224,78.3404280245304,SUNWAY
zdlvZXO5,Konaipally Cross Road (Medchal),Konaipally Cross Road (Medchal),17.6891258787747,78.4612783071367,KONAIPALLY X Roads
05o3AKdk,Maisireddipalle-Medchal,Maisireddipalle-Medchal,17.6965767962749,78.4516900777816,MAISIREDDIPALLE twd R.Reddy Bavi
z13GiAg0,Ram Reddy Bavi,Ram Reddy Bavi,17.717,78.423,RAMREDDYBAVI
3RunmRoE,Veera Reddy Pally-Jinnaram,Veera Reddy Pally-Jinnaram,17.7088926933622,78.4389442205429,VEERAREDDYPALLY twd Medchal
6X5uXDHM,Maisireddipalle-Medchal,Maisireddipalle-Medchal,17.6966788110436,78.4516954421997,MAISIREDDIPALLE twd Medchal
S73m73JO,Konaipalle-Medchal,Konaipalle-Medchal,17.686518586416,78.4599351747573,KONAIPALLY
9hXX82Yj,Medchal Bus Depot,Medchal Bus Depot,17.6338078316165,78.4869182109832,MEDCHAL Bus Depot
5vFAqiq5,Veera Reddy Pally-Jinnaram,Veera Reddy Pally-Jinnaram,17.7087903930739,78.4392017126083,VEERAREDDYPALLY twd R.Reddy Bavi
RjNtQgmh,Anantharam-Gummadidala,Anantharam-Gummadidala,17.6880008652189,78.3938455671903,ANANTHARAM Village
wBas4JJY,Badesha Guda,Badesha Guda,17.500806996742,78.7038230895996,BARSHAGUDA VILLAGE
jkQ9f3nj,Bellampalli Market,Bellampalli Market,17.517,78.614,KM STONE twd Ecil
1VAzYJNM,Anthai Pally,Anthai Pally,17.5571190225769,78.5765066720336,ANTHAIPALLY twd Yadgarpally
uA85u3Av,Suthariguda,Suthariguda,17.6054793202013,78.4791518747806,SUTHARIGUDA twd Medchal
Y4bkj58u,Zphs-Athvelly,Zphs-Athvelly,17.652616,78.48309,ZPHS Athvelly
2hixFtuk,Ravalkol Thanda,Ravalkol Thanda,17.6627004486796,78.5042881965637,RAVALKOLE Thanda
xzlWznBW,Kakatiya Colony-Chengicherla,Kakatiya Colony-Chengicherla,17.4395379373279,78.6081543937033,KAKATIYA COLONY twd Uppal
E58BnVjX,Sanat Nagar Ps,Sanat Nagar Ps,17.4564,78.4426,SANATH Nagar Police Station twd Secunderabad
vEobImtc,Bellampalli Market,Bellampalli Market,17.43526,78.57296,NACHARAM IDA twd Nacharam
LDXvwrqj,Karkapatla,Karkapatla,17.6830458739343,78.7277858998182,KARKAPATLA twd Damerakunta
PoV8Vybf,Damarkunta-Mulugu,Damarkunta-Mulugu,17.7059542491368,78.7510460615158,DAMERAKUNTA twd Erravally
iSDhVFbc,Kashireddypally-Markook,Kashireddypally-Markook,17.6992034242749,78.779359459877,KASIREDDY PALLY VILLAGE
MrPh9VUG,Damarkunta-Mulugu,Damarkunta-Mulugu,17.7058265063398,78.7511694431304,DAMERAKUNTA twd Laxamapur
eZkdXW8H,Karkapatla,Karkapatla,17.6830484004579,78.7278798137941,KARKAPATLA twd Laxmapur
JUMncv7J,Sai Dhamam Kaman,Sai Dhamam Kaman,17.554518242812,78.703361749649,SAI Dhamam Kaman twd Veerareddypally
DIoIsz2z,Bellampalli Market,Bellampalli Market,17.586,78.74,J.P RAO PULE HOSTEL twd Veerareddypally
QwgSsbpX,Peerlapally,Peerlapally,17.7390097800418,78.813938498497,PEERLAPALLY twd Jagdevpur
WbkOu5yq,Bellampalli Market,Bellampalli Market,17.7551546386026,78.812313079834,MS-ZP SCHOOL twd Guruvannapeta
kvCgScNG,Jagdevpur,Jagdevpur,17.7677374218135,78.8062995672225,JAGDEVPUR Bus Station
tzqJi0Lq,Bellampalli Market,Bellampalli Market,17.788252151759,78.8135200738906,MS-GOLLAPALLY twd Guruvannapet
IfYvxWxy,Gollapalle-Jagdevpur,Gollapalle-Jagdevpur,17.8051790185771,78.8158938542648,GOLLAPALLE twd Guruvannapeta
UEfWONZA,Munigadapa,Munigadapa,17.8130597900608,78.8190561532974,MUNI GADAPA twd Guruvannapeta
Z0wOlqDW,Wattipalle-Jagadevpur,Wattipalle-Jagadevpur,17.8270301054256,78.8482009706618,WATTIPALLY twd Guruvannapeta
wy2th0A9,Chatlapalle,Chatlapalle,17.8460700380064,78.8554912715319,CHATLAPALLY twd Guruvannapeta
WZNMBPgS,Kondapochamma,Kondapochamma,17.8650594646629,78.8671106100082,KONDAPOCHAMMA twd Guruvannapeta
xQ3ODCdY,Guruvannapeta,Guruvannapeta,17.8775931308132,78.8586295527192,GURUVANNAPETA
QiFe7Eyt,Wattipalle-Jagadevpur,Wattipalle-Jagadevpur,17.8266165742718,78.8477449547771,WATTIPALLY twd Turkapally
McJOhLu7,Munigadapa,Munigadapa,17.8130648989583,78.8191178441047,MUNI GADAPA twd Turkapally
qQOIYp2r,Gollapalle-Jagdevpur,Gollapalle-Jagdevpur,17.8051407334386,78.8159099437095,GOLLAPALLE twd Turkapally
bhfENhP9,Bellampalli Market,Bellampalli Market,17.7883543108541,78.8136273622513,MS-GOLLAPALLY twd Turkapally
atopDYYa,Bellampalli Market,Bellampalli Market,17.7552414899163,78.8123425841331,MS-ZP SCHOOL twd Turkapally
WDOAuxbl,Peerlapally,Peerlapally,17.73881562415,78.8139961659908,PEERLAPALLY twd Bhongir
awORygLf,Jnnurm Colony-Bogaram,Jnnurm Colony-Bogaram,17.4992261107367,78.6712449796851,JNNURM COLONY BOGARAM
KSKzEfXY,Ratnadeep Godown,Ratnadeep Godown,17.607227,78.5136,RATNADEEP GODOWN
2sGAk3kV,Rajiv Gruha Colony,Rajiv Gruha Colony,17.501057,78.394969,RAJIV Gruha Kalpa twd Pragathi Naga
ul9mh93J,Jnnurm Colony Bachupally,Jnnurm Colony Bachupally,17.5500326937169,78.3807295560837,JNRM Colony
yLtjpFr1,Antharam Cross Road-Jinnaram,Antharam Cross Road-Jinnaram,17.699340133275,78.3932809586558,ANANTHARAM X Road twd Gomaram
pFy82DhQ,Nawabpet-Shivampet,Nawabpet-Shivampet,17.7226590730208,78.3936309814453,NAWABPET twd Gomaram
Aqt2cxKT,Lachireddyguda,Lachireddyguda,17.7316572560797,78.3934593200683,LACHIREDDYGUDEM twd Narsapur
I54B5iEi,Gomaram-Shivampet,Gomaram-Shivampet,17.749,78.395,GOMARAM
OnO3DAKn,Lachireddyguda,Lachireddyguda,17.7317313448657,78.3935746550559,LACHIREDDY GUDEM twd Medchal
zyetWOFH,Nagireddy Gudem,Nagireddy Gudem,17.7311118311575,78.3814455668206,NAGIREDDY GUDEM
UlDkJ1x6,Nawabpet-Shivampet,Nawabpet-Shivampet,17.7228225874749,78.3937436342239,NAWABPET twd Medchal
GHPz3LyX,Shakti Sai Nagar,Shakti Sai Nagar,17.4418060740332,78.5815116795787,SHAKTI Sai Nagar twd Mallapur
IgXRU8TA,Ashoknagar Rtc Cross Road,Ashoknagar Rtc Cross Road,17.4089982131104,78.4897908568382,ASHOK NAGAR twd Mehdipatnam
uQtH0qHc,Ntr Stadium,Ntr Stadium,17.4106131533081,78.4849280118942,NTR STADIUM twd Mehdipatnam
A5ICSp7e,Lower Tankbund,Lower Tankbund,17.4125774498711,78.4783954918384,LOWER Tankbund twd Lakdikapool
7BGr96Xm,Lower Tankbund,Lower Tankbund,17.4126581995926,78.4785783290795,LOWER Tankbund twd Uppal
7kqAm5SP,Ashoknagar Rtc Cross Road,Ashoknagar Rtc Cross Road,17.409279740955,78.4894569218158,ASHOK NAGAR twd Uppal
5z4uZRNW,Shakti Sai Nagar,Shakti Sai Nagar,17.4417477696685,78.5815680471975,SHAKTI Sai Nagar twd Chengicherla
k2bVmVXQ,Bolliguda,Bolliguda,17.4338605669726,78.5924239071872,BOLLIGUDA twd Chengicherla
HzVT4OmE,Gomaram-Shivampet,Gomaram-Shivampet,17.7489014763724,78.3953154876674,GOMARAM twd Medchal
HPTWBb6F,Bowenpally Market,Bowenpally Market,17.4689218499922,78.4948213344876,BOWENPALLY MARKET twd Hasmathpet
9hjL75Ya,Mahatma Nagar-Bowenpally,Mahatma Nagar-Bowenpally,17.4689960440038,78.4833468496799,MAHATMA NAGAR twd Hasmathpet
enDWe7zg,Mahatma Nagar-Bowenpally,Mahatma Nagar-Bowenpally,17.4690391012431,78.4834011644124,MAHATMA NAGAR twd Secunderabad
nBd4FmSP,Bowenpally Market,Bowenpally Market,17.4688274349123,78.4948790073394,BOWENPALLY MARKET twd Secunderabad
0XmwhZv3,Thirumalgiri,Thirumalgiri,17.471193,78.509826,THIRUMALGIRI twd ECIL
XyegHCW5,Ntpc Annojiguda,Ntpc Annojiguda,17.4358975693421,78.6622971131392,NTPC ROAD twd Rajiv Swagruha
jYsxAa2f,Rajiv Swagruha,Rajiv Swagruha,17.431,78.67,RAJIV SWAGRUHA-ANNOJIGUDA
ReGLNvjS,Ntpc Annojiguda,Ntpc Annojiguda,17.4357976527974,78.6620074510574,NTPC  ROAD TWD ANNOJIGUDA
81FrZVMI,Erragadda,Erragadda,17.4561122826575,78.4341853825707,ERRAGADDA X Road twd Koti
wIiNMkpJ,Pilligundla,Pilligundla,17.42238,78.2101,pilligundla twd mokkila
FAWHxv2m,Pilligundla,Pilligundla,17.42255,78.21018,pilligundla twd donthanpally
ZXKNX5XB,Subguard Room,Subguard Room,17.5382326273269,78.5189276924335,SUBGUARD ROOM twd DMC
Xpik5Wrf,Turkapally-Bollaram,Turkapally-Bollaram,17.5477173806641,78.5134562390313,THURKAPPLY VILLAGE
DBtttMsY,Subguard Room,Subguard Room,17.5382326271153,78.5190027908631,SUBGUARD ROOM twd Risalabazar
rdsFjozH,Hakeempet,Hakeempet,17.545870208166,78.535144329071,HAKEEMPET Bus Depot
anRapeHF,Jonnabanda,Jonnabanda,17.5202580440009,78.5043907921087,JONNABONDA Bus Stop
ySKaOUzM,Bellampalli Market,Bellampalli Market,17.5281710271983,78.5035961866378,SAINAGAR COLONY twd Gopalnagar
YEeFv3qk,Noble School,Noble School,17.5107933167,78.578104496,NOBLE SCHOOL twd Gabbilalpet
IeNtqDmC,Gabbilalpet,Gabbilalpet,17.5184918221,78.5796972387,Gabbilalpet twd Dental college
e0bDAgyD,Prajay Water Front,Prajay Water Front,17.6577677987704,78.5990466161127,PRAJAY Water Front
QaDevtdj,Yadaram-Medchal,Yadaram-Medchal,17.666769531681,78.5776573419571,YADARAM twd Turkapally
CCTkJvRE,Yadaram-Medchal,Yadaram-Medchal,17.6666619637659,78.5776787996292,YADARAM twd Medchal
Fq03UYuv,Gubbadi Thanda,Gubbadi Thanda,17.6606356791059,78.5546761751175,GUBBADI THANDA twd Medchal
nAEZuvKD,Pedda Gottimukkala,Pedda Gottimukkala,17.755,78.381,PEDDAGOTTIMUKLA twd Narsapur
jWJeahHV,Chennapur-Shivampet,Chennapur-Shivampet,17.7572901469147,78.3708536649457,CHENNAPUR twd Narsapur
Nv6gXEc3,Chinna Gottimukkala,Chinna Gottimukkala,17.759243240834,78.354028144303,CHINNAGOTTIMUKULA twd Narsapur
DKIaR203,Chakirimetlu,Chakirimetlu,17.7516267869931,78.3306178351511,CHAKIRIMETLU twd Narsapur
pDShDSn3,Chinna Gottimukkala,Chinna Gottimukkala,17.7596248720502,78.35413813591,CHINNA Gottimukkala twd Gajwel
OOKQdtjC,Chennapur-Shivampet,Chennapur-Shivampet,17.7572799292322,78.3711218865486,CHENNAPUR twd Medchal
5vy3mq2v,Pedda Gottimukkala,Pedda Gottimukkala,17.7548889754989,78.3811479782789,PEDDAGOTTIMUKLA twd Medchal
1B3YHV6Z,Ramalayam Bahadurpally,Ramalayam Bahadurpally,17.5597030935066,78.4386853873729,RAMALAYAM BAHADURPALLY twd Gandimaisamma
iC5tZZCW,Bulkapur,Bulkapur,17.444877359139,78.1588974575621,BULKAPUR twd Patancheru
OFSU0oz8,Unknown,Unknown,17.45898,78.1502,Rajiv gruhakalpa twds patancheru
MOxH1GI0,Kanazi Guda,Kanazi Guda,17.4841993390082,78.4971401081862,KANAJIGUDA twd Secunderabad
BqwLkfab,Sri Ram Nagar-Jeedimetla,Sri Ram Nagar-Jeedimetla,17.5129317815481,78.431997299545,SRIRAM NAGAR twd Rodamestri Nagar
OqxSnL4E,Madaram-Ekiraya,Madaram-Ekiraya,17.4120744997174,78.7510594696048,MADARAM twd bibinagar
VYKDGITi,Venkiryal-Bibinagar,Venkiryal-Bibinagar,17.4119184021273,78.7609380633795,VENKIRYALA twd Bibinagr
GMsoyyez,Padamati Somaram,Padamati Somaram,17.4344225884433,78.7641912332634,PADAMATI SOMARAM twd bibinagar
IAjYkHLW,Bellampalli Market,Bellampalli Market,17.450229734999,78.7799683211678,KUNTA
qy2nfPqG,Padamati Somaram,Padamati Somaram,17.4366313037762,78.7649734312033,PADAMATI SOMARAM twd Enkiryala
XekORoiS,Venkiryal-Bibinagar,Venkiryal-Bibinagar,17.4118825861433,78.7609675573294,VENKIRYALA twd Edulabad
